amenity,check_date,name,light_rail,network,public_transport,railway,highway,tourism,wheelchair,wikidata,leisure,stop,addr:city,addr:housenumber,addr:postcode,addr:province,addr:street,addr:unit,brand,brand:wikidata,brand:wikipedia,opening_hours,phone,shop,website,contact:facebook,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,email,atm,drive_through,cuisine,source,alt_name,branch,operator,bench,bin,bus,kerb,kerb:approach_aid,lit,network:wikidata,passenger_information_display,ref,route_ref,shelter,tactile_paving,description,payment:apple_pay,payment:cash,payment:credit_cards,payment:debit_cards,payment:google_pay,access,departures_board,fixme,heating,network:wikipedia,network:wikipedia:fr,store_name,diet:gluten_free,payment:mastercard,payment:visa,takeaway,operator:short,operator:type,operator:wikidata,created_by,official_name,bus_routes,operator:website,operator:wikipedia,name:zh,addr:country,website:en,website:fr,drive_through_atm,url,toilets:wheelchair,direction,name:en,check_date:bench,direction_south,name:zh-Hans,contact:website,air_conditioning,internet_access,level,level:ref,note,outdoor_seating,healthcare,delivery,smoking,healthcare:speciality,direction_north,local_ref,old_name,payment:american_express,indoor_seating,internet_access:fee,fax,wikipedia,theatre:type,brand:en,brand:fr,name:fr,start_date,website:menu,check_date:currency:XBT,check_date:internet_access,capacity,layer,short_name,reservation,second_hand,toilets,rice_noodle,clothes,wheelchair:description,internet_access:ssid,addr:housename,covered,sport,name:ko,building:levels,name:zh-Hant,diet:vegan,delivery:partner,noexit,payment:interac,contact:yelp,check_date:opening_hours,wifi,diet:vegetarian,diet:meat,payment:e-transfer,building,self_service,brewery,official_name:en,official_name:fr,diet:halal,health_facility_type,stars,designation,attraction,species,is_in:city,screen,active,advertising,surface,ele,station,brand:zh,opening_hours:covid19,departures_board:speech_output,comment,payment:coins,payment:contactless,stroller,source:name,payment:visa_debit,wikipedia:en,dog,information,contact:email,diet:seafood,not:brand:wikidata,name:cs,emergency,ref:signed,changing_table,name:ja,diet:keto,facebook,playground:theme,payment:cards,fee,breakfast,image,theatre:genre,craft,int_name,species:wikidata,species:wikipedia,check_date:bin,check_date:lit,check_date:shelter,beauty,rooms,man_made,is_in,parking,ref:isil,organic,twitter,microbrewery,max_age,min_age,opening_hours:kitchen,natural,office,lunch,diet:lactose_free,shuttle_bus,name:de,garden:type,bar,dir,grades,opening_date,instagram,addr:county,payment:tap_to_pay,train,all_you_can_eat,theme,contact:phone,ferry,monorail,subway,tram,trolleybus,payment:discover_card,leaf_type,was:contact:google_plus,contact:spotify,contact:tiktok,phone:mnemonic,payment:app,payment:neo,was:website,payment:diners_club,payment:shop_pay,toilets:access,payment:jcb,payment:square_wallet,payment:unionpay,contact:pinterest,diet:pescetarian,cafe,noref,mobile,diet:dairy_free,contact:tripadvisor,religion,name:vi,short_name:en,language:en,language:vi,live_music,phone:signed,source:phone,strapline,language:am,brand:short,contact:fax,seasonal,note:direction,old_name:--2017,old_name:2018--2023,disused:highway,disused:public_transport,diet:mediterranean,highchair,opening_hours:signed,category,toilets:position,intermittent,landuse,salt,tidal,water,name:ru,name:uk,old_name:1983-1995,old_name:1995-2000,old_name:2000-2010,fishing,name:bla,not:operator:wikidata,height,brand:website,leisure_1,leaf_cycle,golf,boat,museum,payment:nfc,disused:shop,opening_hours:drive_through,roof:levels,roof:shape,basin,building:shape,length,location,swimming_pool,polling_station,school,mascot,denomination,addr:block,old_name:-2022-11-02,area,bicycle,indoor,opening_hours:url,phone:tollfree,motor_vehicle,historic,elevation,lifeguard,supervised,barrier,species:en,building:floor,landcover,courts,isced:level,hoops,sauna,alt_name:ko,charge,cash_withdrawal:operator,cash_withdrawal:type,park_ride,old_name:2015-2021,building:colour,athletics,fence_type,loc_name,park,website_1,old_name:-2018,old_name:1911--1925,old_name:1925--2005,old_name:2005--2015,operational_status,tunnel,drinking_water,playground,room,floor:material,architect,building:levels:underground,building:part,construction,diet:local,kindergarten,name:es,old_name:1983-09--2002-03,old_name:2002-03--2016-11,old_name:2016-11--2022-05-18,old_name:1952--2006-09,canoe,motorboat,ship,panoramax,place,cycling,oneway,year_of_construction,long_name,demolished:building,type,old_name:1936--2021-05-31,latitude,longitude
,,WB Saddlecrest BV @ Saddlecrest WY NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1374927,-113.9401824
,,EB 80 AV NE @ Tarawood RD,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1251176,-113.9365769
,,SB Saddlecrest BV @ Saddlecrest PL NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1352089,-113.9427542
,,NB Saddlebrook DR @ Saddlebrook CI NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1342193,-113.931019
,,EB Saddlemont BV @ Saddlelake GR NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1296739,-113.9303119
,,WB 88 AV NE @ Saddlecrest BV,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1326417,-113.9417959
,,EB Saddlemont BV @ Saddlelake DR NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1296811,-113.933889
,,WB Saddlecrest BV @ Saddlebrook CM NE,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1366253,-113.9308093
,,EB Arbour Lake WY @ Arbour Summit CL NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,yes,no,yes,,,,Q143630,,9273,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1377334,-114.1883515
,,EB Arbour Lake RD @ W. of Arbour Crest DR NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,9198,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1339179,-114.2095785
,,SB Arbour Lake RD @ Arbour Stone CR NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,8300,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1331587,-114.2178772
,,EB Arbour Lake WY @ Arbour Ridge WY NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,4010;9967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1376849,-114.1860811
,,WB Arbour Lake DR @ E. of Arbour Crest DR NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,8590,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1388512,-114.1973456
,,SB Arbour Lake DR @ Arbour Vista HL NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,6793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1366178,-114.1994825
,,EB Arbour Crest DR @ Arbour Butte RD NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,8605,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1397114,-114.201505
,,SB Arbour Lake DR @ Arbour Crest RD NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1354151,-114.2018428
,,NB Arbour Lake DR @ Arbour Vista GA NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,8589,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1363724,-114.1941805
,,NB Arbour Ridge WY @ Arbour Ridge HT NW,,CT,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,Q143630,,7247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1404178,-114.1906036
,,NB Arbour Lake DR @ Arbour Vista HL NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1371278,-114.1989941
,,NB Arbour Ridge WY @ Arbour Ridge CI NW,,CT,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,Q143630,,7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1388995,-114.1908296
,,SB Arbour Lake WY @ Arbour Ridge WY NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,2308,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1374237,-114.1901375
,,NB Arbour Lake RD@ Arbour Meadows CL NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,yes,no,yes,,,,Q143630,,5958,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1318337,-114.2180747
,,WB Rocky Ridge DR @ 300 Rocky Ridge DR NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1423003,-114.2470957
,,WB Arbour Crest DR @ Arbour Crest TC NW,,CT,platform,,bus_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,no,no,yes,,,,Q143630,,8592,,no,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1382792,-114.2066383
,,SB Arbour Ridge WY @ Arbour Ridge CI NW,,CT,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,Q143630,,7244,,,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1382471,-114.1905288
,,EB Arbour Lake WY @ Arbour Estates WY NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,7241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1327766,-114.1960839
,,NB Arbour Lake WY @ S. of Arbour Cliff CL NW,,,platform,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government Licence – City of Calgary,,,,,,yes,,,,,,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1337946,-114.1924054
