latitude,longitude,price,beds,baths,sq_feet,cats,dogs,nearestSchool,nearestPolice,restaurantCount,cemeteryCount,healthCareCount,communityCentreCount,placeOfWorshipCount,leisureCount,shopCount,tourismCount,lease_term_12 months,lease_term_6 months,lease_term_Long Term,lease_term_Negotiable,lease_term_Short Term,lease_term_months,furnishing_Furnished,furnishing_Negotiable,furnishing_Unfurnished,"furnishing_Unfurnished, Negotiable",type_Apartment,type_Basement,type_Condo Unit,type_Duplex,type_House,type_Loft,type_Main Floor,type_Mobile,type_Room For Rent,type_Townhouse,type_Vacation Home,smoking_Negotiable,smoking_Non-Smoking,smoking_Smoke Free Building,smoking_Smoking Allowed,latitude_standardized,longitude_standardized,beds_standardized,baths_standardized,sq_feet_standardized,nearestSchool_standardized,nearestPolice_standardized,restaurantCount_standardized,cemeteryCount_standardized,healthCareCount_standardized,placeOfWorshipCount_standardized,leisureCount_standardized,shopCount_standardized,tourismCount_standardized
53.5805998,-113.4677484,<2000,2,1.0,708,0,0,4.44021043914482,1.0410803800968425,21,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2412629508875503,0.514225409861302,0.011428663462756623,-0.7585954733562923,-0.5326955480310231,0.16872739567218287,-0.4543385370129427,-0.49557417575801926,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.8666587339579926,-0.5586588941707124,-0.3574490769569942
53.6010919,-113.5457749,<2000,2,2.0,850,0,0,2.094669838686468,2.0305773257248205,40,0,10,0,0,2,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2569220850768406,0.39446180285420973,0.011428663462756623,0.5685187309944237,-0.28170455404586264,-0.32485590759952976,-0.39386285902919926,-0.3159366956046044,-0.012317550292698928,0.016772914094120524,-0.7396472884231193,-0.5547325788444293,0.079822252262297,-0.5675575997629827
53.520366,-113.463845,<2000,1,1.0,800,0,0,1.681854344823006,2.2050956640652566,24,0,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1952350105138978,0.5202167751486259,-0.9668352441090436,-0.7585954733562923,-0.37008166460401776,-0.41172664224511785,-0.3831967171291492,-0.4672103631022169,-0.012317550292698928,-0.31094529774683255,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
53.47046,-113.5713326,>=2000,4,3.5,1960,1,1,1.6082126919481463,7.012708826870103,12,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1570991068802645,0.355233049305014,1.9679564786063573,2.5591900375204975,1.6802673003451805,-0.4272234067339778,-0.08936694151556886,-0.5806656137254262,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.24280642373086586,-0.6225070088140132,-0.5675575997629827
53.5504135,-113.5135294,<2000,1,1.0,750,0,0,0.9711955297322143,0.688775525289194,155,0,28,0,1,3,43,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2181959483656872,0.4439557233779776,-0.9668352441090436,-0.7585954733562923,-0.45845877516217287,-0.5612739685131556,-0.47587056401473915,0.7713427895344854,-0.012317550292698928,1.9830821851398386,0.3391345832291886,-0.39876950128764754,1.995265691561325,1.1133105826849252
53.4661068,-113.4118706,>=2000,3,2.5,1395,1,1,7.248294908192073,7.750236663271378,4,0,6,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1537725887121466,0.5999927694073802,0.989692571034557,1.2320758331697816,0.6816059510380279,0.7596460128248718,-0.04429101062429784,-0.6563024474742325,-0.012317550292698928,-0.4201847016938169,0.3391345832291886,-0.8666587339579926,-0.6225070088140132,-0.5675575997629827
53.6259118,-113.4611698,<2000,2,2.0,812,0,0,0.6721569851519904,3.722990965684459,5,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2758883279052842,0.5243229647312286,0.011428663462756623,0.5685187309944237,-0.3488711580700605,-0.6242020766902765,-0.2904266000718375,-0.6468478432556317,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.40524,-113.4470483,<2000,3,2.5,1728,0,0,11.907079909238814,12.594773127813164,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1072609384238523,0.5459981875894794,0.989692571034557,1.2320758331697816,1.2701975073553409,1.7400163758874443,0.2517954285553561,-0.6563024474742325,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.6395085,-113.4866615,<2000,4,2.0,947,1,1,2.522044639623353,3.928231998632497,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2862783098901247,0.48519551520134596,1.9679564786063573,0.5685187309944237,-0.11025295956304179,-0.2349213884783102,-0.2778827608286156,-0.6279386348184302,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
53.5527105,-113.5408285,>=2000,3,2.5,1680,1,1,2.0987257201767577,2.4820555459609,34,0,9,0,1,4,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2199512116736397,0.4020540786284564,0.989692571034557,1.2320758331697816,1.185355481219512,-0.32400240909975336,-0.36626959400265313,-0.3726643209162091,-0.012317550292698928,-0.09246648985286382,0.3391345832291886,-0.24280642373086586,-0.04787397702430486,-0.5675575997629827
53.5159097,-113.5041893,>=2000,2,2.5,1262,1,1,1.0232497974792183,0.5689670982278443,114,0,14,0,0,4,20,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1918297079979159,0.45829193051026457,0.011428663462756623,1.2320758331697816,0.4465228369533353,-0.5503199405082958,-0.48319296747107593,0.38370401657185343,-0.012317550292698928,0.4537305298820579,-0.7396472884231193,-0.24280642373086586,0.5267590547654035,0.27287649146097126
53.5462249,-113.5944411,<2000,3,2.0,1200,0,0,1.1788573182074866,3.162467925685001,41,0,10,0,0,3,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2149952100584738,0.31976359581776653,0.989692571034557,0.5685187309944237,0.336935219861223,-0.5175747072431068,-0.324684422715204,-0.30648209138600363,-0.012317550292698928,0.016772914094120524,-0.7396472884231193,-0.39876950128764754,0.33521471083550075,-0.3574490769569942
53.5228118,-113.5030575,<2000,2,2.0,950,0,0,1.082541296159209,1.018894029553437,116,0,12,0,0,2,18,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1971039800387449,0.4600291409504376,0.011428663462756623,0.5685187309944237,-0.10495033292955248,-0.5378429474565953,-0.45569451349879825,0.402613225009055,-0.012317550292698928,0.23525172198808922,-0.7396472884231193,-0.5547325788444293,0.3990628254788017,0.6930935370729482
53.5443184,-113.5153993,<2000,2,1.5,892,1,0,0.5363205002894323,1.1388841330902193,134,0,25,0,1,5,12,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.213538349154426,0.4410855963218762,0.011428663462756623,-0.09503837118093428,-0.2074677811770124,-0.6527867965157093,-0.4483610064124058,0.572796100943869,-0.012317550292698928,1.6553639732988858,0.3391345832291886,-0.08684334617408415,0.015974137618996073,1.7436361511028906
53.441663,-113.5860766,>=2000,3,2.5,1800,1,1,4.733583763059277,10.083216030121514,12,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1350937444601565,0.33260234535556193,0.989692571034557,1.2320758331697816,1.3974605465590841,0.230463344425832,0.09829508785305054,-0.5806656137254262,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.6863551234573142,-0.5675575997629827
53.55509,-113.54211,>=2000,3,2.5,1300,1,1,1.8209549909740488,2.334358821363116,27,0,11,0,1,4,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.221769517742972,0.4000870922535908,0.989692571034557,1.2320758331697816,0.5136894409775332,-0.3824550293806701,-0.3752964632572727,-0.4388465504464146,-0.012317550292698928,0.12601231804110488,0.3391345832291886,-0.24280642373086586,-0.17557020631090672,-0.5675575997629827
53.4100214,-113.4552848,>=2000,3,2.5,1420,0,1,11.255248254262971,11.947442341312964,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1109146676274313,0.5333559064527702,0.989692571034557,1.2320758331697816,0.7257945063171054,1.6028483296906861,0.21223212483186196,-0.6563024474742325,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
53.4198625,-113.460431,<2000,2,2.0,1100,0,0,10.111764441404755,10.80488885551226,13,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1184347902830047,0.5254569557837052,0.011428663462756623,0.5685187309944237,0.1601809987449128,1.3622195733698625,0.1424019985320429,-0.5712110095068255,-0.012317550292698928,-0.6386635095877856,0.3391345832291886,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
53.5459152,-113.5339752,<2000,1,1.0,670,1,0,1.7613705450960195,2.1232770675584822,40,0,11,0,0,3,11,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2147585513530041,0.41257327310600117,-0.9668352441090436,-0.7585954733562923,-0.599862152055221,-0.3949936687094223,-0.38819727333833004,-0.3159366956046044,-0.012317550292698928,0.12601231804110488,-0.7396472884231193,-0.39876950128764754,-0.04787397702430486,0.4829850142669597
53.5422462,-113.5078524,<2000,2,1.5,950,0,0,0.0132833777510267,1.0842398765390586,158,0,28,0,1,3,8,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2119548678193233,0.45266940394776234,0.011428663462756623,-0.09503837118093428,-0.10495033292955248,-0.7628519945454467,-0.4517007321967555,0.7997066021902878,-0.012317550292698928,1.9830821851398386,0.3391345832291886,-0.39876950128764754,-0.23941832095420768,2.1638531967148675
53.51388,-113.43604,<2000,2,2.0,970,1,1,3.5256558020669755,3.953621706385695,11,0,6,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1902787032368602,0.5628949305552197,0.011428663462756623,0.5685187309944237,-0.06959948870629044,-0.023726701563709336,-0.2763310028399042,-0.590120217944027,-0.012317550292698928,-0.4201847016938169,-0.7396472884231193,-0.5547325788444293,-0.6225070088140132,-0.5675575997629827
53.4199882,-113.6241929,>=2000,4,3.0,1800,1,0,7.711767908090303,13.534001102792704,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1185308445267164,0.2740972788234903,1.9679564786063573,1.8956329353451395,1.3974605465590841,0.8571768482417966,0.3091987877260486,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
53.5407736,-113.5289202,>=2000,2,2.0,1255,1,1,1.3920535230575872,2.0780150239915542,71,0,17,0,0,3,10,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2108295736324344,0.4203322400392963,0.011428663462756623,0.5685187309944237,0.4341500414751936,-0.4727108123208267,-0.3909635807875183,-0.022843964827980182,-0.012317550292698928,0.7814487417230109,-0.7396472884231193,-0.39876950128764754,-0.1117220916676058,1.1133105826849252
53.4538769,-113.6732616,>=2000,3,2.5,2100,0,0,3.184044936392268,13.550540310367037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1444270533486829,0.1987812707602012,0.989692571034557,1.2320758331697816,1.9277232099080146,-0.0956135064564842,0.31020962438986144,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.5124449,-113.5082842,>=2000,3,4.0,1750,0,0,0.97329903114561,0.8622387514577893,112,0,13,0,1,3,19,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1891820648506,0.45200663007599046,0.989692571034557,3.222747139695856,1.309083436000929,-0.5608313186712139,-0.4652689080377866,0.36479480813465187,-0.012317550292698928,0.3444911259350736,0.3391345832291886,-0.39876950128764754,0.4629109401221026,0.27287649146097126
53.5441606,-113.5649043,>=2000,3,2.5,1900,0,0,2.033048774333283,2.8470501090523346,21,0,6,0,0,3,6,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2134177655453704,0.3650999072946071,0.989692571034557,1.2320758331697816,1.5742147676753944,-0.3378231222743132,-0.3439620024927814,-0.49557417575801926,-0.012317550292698928,-0.4201847016938169,-0.7396472884231193,-0.39876950128764754,-0.3671145502408095,-0.14734055415100572
53.5054344,-113.5103661,<2000,2,1.0,1000,0,0,1.054676463795024,1.411365591026813,49,0,10,0,1,2,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1838249584420804,0.4488111022306139,0.011428663462756623,-0.7585954733562923,-0.016573222371397387,-0.5437066771233251,-0.43170759380762364,-0.23084525763719738,-0.012317550292698928,0.016772914094120524,0.3391345832291886,-0.5547325788444293,-0.17557020631090672,-0.3574490769569942
53.5308729,-113.4704899,<2000,2,1.0,700,1,1,1.6572918670206536,2.4553400215179795,14,0,3,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2032639073577254,0.5100174557865984,0.011428663462756623,-0.7585954733562923,-0.5468358857203279,-0.41689544168003456,-0.3679023827247563,-0.5617564052882247,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.6863551234573142,0.27287649146097126
53.594863866228,-113.440757968262,<2000,2,1.0,1000,0,0,2.747798816033114,1.9333785474895329,5,0,2,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2521629039011126,0.5556532767990967,0.011428663462756623,-0.7585954733562923,-0.016573222371397387,-0.1874148596644666,-0.39980341502479155,-0.6468478432556317,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.39876950128764754,-0.5586588941707124,-0.5675575997629827
53.5082005,-113.5103847,>=2000,2,2.0,1008,0,0,1.0029137369088543,1.2056341666278576,80,0,13,0,1,3,16,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1859386867120496,0.44878255291607544,0.011428663462756623,0.5685187309944237,-0.002432884682092572,-0.5545993547933832,-0.4442814045991183,0.06224747313942686,-0.012317550292698928,0.3444911259350736,0.3391345832291886,-0.39876950128764754,0.2713665961921998,-0.3574490769569942
53.5543036,-113.5940806,<2000,1,1.0,635,0,0,0.5729312793345188,2.4555233191118147,14,0,3,0,0,0,5,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2211685864998831,0.32031693065049616,-0.9668352441090436,-0.7585954733562923,-0.6617261294459296,-0.6450826155465573,-0.36789118001583543,-0.5617564052882247,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.43096266488411045,-0.14734055415100572
53.4240928,-113.521328,<2000,1,1.0,700,0,1,7.704015180671632,10.218004243750944,4,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.121667393840517,0.43198557906026874,-0.9668352441090436,-0.7585954733562923,-0.5468358857203279,0.8555454048091291,0.10653301990476004,-0.6563024474742325,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.8666587339579926,-0.6863551234573142,-0.3574490769569942
53.5543036,-113.5940806,>=2000,3,2.5,1619,0,0,0.5729312793345188,2.4555233191118147,14,0,3,0,0,0,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2211685864998831,0.32031693065049616,0.989692571034557,1.2320758331697816,1.0775354063385627,-0.6450826155465573,-0.36789118001583543,-0.5617564052882247,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.43096266488411045,-0.14734055415100572
53.3983823,-113.5582466,<2000,2,2.5,1098,0,0,9.631256416877685,13.580681392424266,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1020205948509698,0.3753188734967322,0.011428663462756623,1.2320758331697816,0.1566459143225866,1.2611039764160985,0.31205177497014214,-0.6846662601300348,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
53.5440266,-113.4976216,>=2000,2,2.0,1020,1,1,0.447906605456676,0.923406550219556,163,0,23,0,2,3,11,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2133153688177876,0.4683727548678797,0.011428663462756623,0.5685187309944237,0.01877762185186465,-0.6713921543842287,-0.46153047901358846,0.8469796232832917,-0.012317550292698928,1.436885165404917,1.4179164548814966,-0.39876950128764754,-0.04787397702430486,2.794178765132833
53.3984767,-113.5208946,<2000,1,1.0,600,1,1,10.280170999411364,13.032107759105962,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1020927310530915,0.4326508087870392,-0.9668352441090436,-0.7585954733562923,-0.7235901068366382,1.3976581691363472,0.27852427137802616,-0.6468478432556317,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
53.5430363,-113.5089606,<2000,1,1.0,985,0,0,0.1015028574250578,1.0245227249904632,150,0,26,0,1,3,10,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2125586264347359,0.4509684173690474,-0.9668352441090436,-0.7585954733562923,-0.043086355538843914,-0.744287548386676,-0.4553505011456301,0.7240697684414815,-0.012317550292698928,1.76460337724587,0.3391345832291886,-0.39876950128764754,-0.1117220916676058,1.7436361511028906
53.540789176178,-113.534622160327,>=2000,1,1.0,1050,0,0,1.7663860923987265,2.393994302331512,39,0,12,0,0,3,10,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2108414762418043,0.41158024762936923,-0.9668352441090436,-0.7585954733562923,0.0718038881867577,-0.3939382231524783,-0.37165168581820596,-0.3253912998232052,-0.012317550292698928,0.23525172198808922,-0.7396472884231193,-0.39876950128764754,-0.1117220916676058,0.6930935370729482
53.5201063,-113.5662317,>=2000,4,3.5,2100,0,0,2.841495530337403,4.69362280543932,9,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.195036559542598,0.36306246857901436,1.9679564786063573,2.5591900375204975,1.9277232099080146,-0.16769781288088947,-0.2311039120725026,-0.6090294263812286,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.6225070088140132,-0.5675575997629827
53.6399968,-113.4322315,>=2000,3,2.5,1506,0,0,3.0951961349528103,4.012903318954304,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2866514466220675,0.5687406329420649,0.989692571034557,1.2320758331697816,0.8778031364771322,-0.11431038379795941,-0.27270785298795497,-0.6468478432556317,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.61185,-113.41199,<2000,3,2.5,1367,0,0,1.2865057391969683,0.8252412051907937,15,0,1,0,0,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2651429375771586,0.5998095012269933,0.989692571034557,1.2320758331697816,0.632114769125461,-0.4949217362335283,-0.4675301092513098,-0.5523018010696239,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.24280642373086586,-0.3671145502408095,-0.5675575997629827
53.5777793,-113.3761782,<2000,2,2.5,1200,0,0,3.1800406575588296,4.057444829291322,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.2391076526028029,0.6547773690849331,0.011428663462756623,1.2320758331697816,0.336935219861223,-0.0964561459628919,-0.26998558280010554,-0.6468478432556317,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.3574490769569942
53.5436885,-113.499694,<2000,2,2.0,860,0,0,0.5169123956959691,0.9129801760448476,162,0,22,0,1,3,11,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2130570081193035,0.46519180866163085,0.011428663462756623,0.5685187309944237,-0.26402913193423166,-0.6568709365956604,-0.46216771397415474,0.8375250190646909,-0.012317550292698928,1.3276457614579327,0.3391345832291886,-0.39876950128764754,-0.04787397702430486,2.5840702423268445
53.5350843,-113.485065,>=2000,3,5.0,2500,0,0,0.6390189566299459,2.1978049129925536,93,0,8,0,0,2,6,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.206482068391725,0.4876459980319965,0.989692571034557,4.549861344046572,2.6347400943732553,-0.6311754701922379,-0.38364231033292867,0.18515732798123702,-0.012317550292698928,-0.20170589379984818,-0.7396472884231193,-0.5547325788444293,-0.3671145502408095,2.794178765132833
53.4065242,-113.4662561,<2000,2,1.0,900,1,1,11.431658808929733,12.189226082848554,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.1082422658683748,0.5165159551342265,0.011428663462756623,-0.7585954733562923,-0.19332744348770758,1.6399712446755728,0.22700936670149824,-0.6563024474742325,-0.012317550292698928,-1.075621125375723,0.3391345832291886,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.6026875,-113.5095822,<2000,1,1.0,750,0,0,3.5052581446611857,3.409407796087649,33,0,13,0,0,2,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2581413702897988,0.4500143176962965,-0.9668352441090436,-0.7585954733562923,-0.45845877516217287,-0.02801907796486267,-0.30959205062673817,-0.3821189251348099,-0.012317550292698928,0.3444911259350736,-0.7396472884231193,-0.5547325788444293,-0.23941832095420768,-0.3574490769569942
53.5546163,-113.5018149,<2000,3,4.0,2000,1,0,1.4275659958393188,0.3479218364794902,130,0,20,0,2,6,52,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.2214075376694082,0.4619364193502985,0.989692571034557,3.222747139695856,1.7509689887917046,-0.4652377531806316,-0.4967027232397933,0.5349776840694659,-0.012317550292698928,1.109166953563964,1.4179164548814966,0.06911973138269756,2.569898723351033,0.27287649146097126
53.5671036,-113.5563693,<2000,1,1.0,800,0,0,0.5804324267856861,0.7880077546483137,19,0,10,0,1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2309497664484008,0.378200358882273,-0.9668352441090436,-0.7585954733562923,-0.37008166460401776,-0.643504113287184,-0.46980572836785145,-0.5144833841952208,-0.012317550292698928,0.016772914094120524,0.3391345832291886,-0.710695656401211,-0.43096266488411045,-0.5675575997629827
53.471897,-113.5153026,<2000,3,1.5,1200,1,1,4.2718195438415805,4.933300553999678,19,0,11,0,1,5,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.1581971971604186,0.44123402205925544,0.989692571034557,-0.09503837118093428,0.336935219861223,0.1332920958831227,-0.21645538343797927,-0.5144833841952208,-0.012317550292698928,0.12601231804110488,0.3391345832291886,-0.08684334617408415,-0.3032664355975086,-0.5675575997629827
53.457075,-113.6508555,>=2000,3,2.5,1600,1,1,3.5455459278997004,12.095877734616764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.146870896441917,0.2331726038965278,0.989692571034557,1.2320758331697816,1.0439521043264637,-0.019541127453805675,0.22130413974458493,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
53.5413493,-113.4914845,<2000,1,1.0,590,1,0,0.1505085079631673,1.382886664922215,154,0,20,0,2,3,11,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2112694974837115,0.47779264724500453,-0.9668352441090436,-0.7585954733562923,-0.7412655289482691,-0.7339750554514215,-0.43344815740616155,0.7618881853158846,-0.012317550292698928,1.109166953563964,1.4179164548814966,-0.39876950128764754,-0.04787397702430486,3.0042872879388214
53.5425745,-113.4994229,>=2000,2,1.0,880,0,0,0.4344695058621092,1.0373421459679908,159,0,22,0,1,3,11,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2122057398019086,0.46560792259549133,0.011428663462756623,-0.7585954733562923,-0.22867828771096962,-0.6742197873840503,-0.45456700890909474,0.8091612064088886,-0.012317550292698928,1.3276457614579327,0.3391345832291886,-0.39876950128764754,-0.04787397702430486,2.5840702423268445
53.5440505,-113.4979589,>=2000,2,2.0,1065,1,1,0.4636566429679862,0.9121270275343344,162,0,23,0,2,3,11,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.213333632114719,0.4678550299328476,0.011428663462756623,0.5685187309944237,0.09831702135420424,-0.6680777988194746,-0.4622198563630949,0.8375250190646909,-0.012317550292698928,1.436885165404917,1.4179164548814966,-0.39876950128764754,-0.04787397702430486,2.794178765132833
53.518868,-113.487114,<2000,2,1.0,970,1,1,0.1631458907194508,0.7373769873781183,88,0,9,0,0,3,17,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1940903067980444,0.48450096870532544,0.011428663462756623,-0.7585954733562923,-0.06959948870629044,-0.7313157106827415,-0.47290015932191465,0.1378843068882331,-0.012317550292698928,-0.09246648985286382,-0.7396472884231193,-0.39876950128764754,0.33521471083550075,0.27287649146097126
53.508590387531,-113.514979869061,<2000,1,1.0,600,0,0,1.3066636250651134,1.4388063831247913,63,0,10,0,1,4,12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.186236621094893,0.4417293848058598,-0.9668352441090436,-0.7585954733562923,-0.7235901068366382,-0.49067981610141514,-0.4300304784674818,-0.09848079857678643,-0.012317550292698928,0.016772914094120524,0.3391345832291886,-0.24280642373086586,0.015974137618996073,-0.3574490769569942
